pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
SL,2017-08-27,84,-2.5266,6.5843,Lucas Giolito,408234,608337,null,foul,,,,,9,null,R,R,R,CWS,DET,S,null,null,2,2,2017,0.1118,0.1608,0.7232,1.5421,null,null,null,0,2,Top,null,null,,,607345,,170827_182838,,,,,,,3.4298,1.6013,null,null,null,83.998,2299,6.189,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.3095,0,0,null,null,null,null,null,7,5
FF,2017-08-27,92.1,-2.4311,6.6768,Lucas Giolito,408234,608337,null,swinging_strike,,,,,2,null,R,R,R,CWS,DET,S,null,null,2,1,2017,-0.7766,1.4764,0.2202,3.5392,null,null,null,0,2,Top,null,null,,,607345,,170827_182817,,,,,,,3.4298,1.6013,null,null,null,92.344,2096,6.435,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.0641,0,0,null,null,null,null,null,7,4
FT,2017-08-27,91.4,-2.3753,6.6718,Lucas Giolito,408234,608337,null,ball,,,,,13,null,R,R,R,CWS,DET,B,null,null,1,1,2017,-1.4565,1.1411,-1.3339,1.8765,null,null,null,0,2,Top,null,null,,,607345,,170827_182758,,,,,,,3.6437,1.9069,null,null,null,92.564,2045,6.702,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.7963,0,0,null,null,null,null,null,7,3
CU,2017-08-27,77.7,-2.302,6.7634,Lucas Giolito,408234,608337,null,ball,,,,,14,null,R,R,R,CWS,DET,B,null,null,0,1,2017,0.215,-1.3299,0.3762,0.5824,null,null,null,0,2,Top,null,null,,,607345,,170827_182739,,,,,,,3.6641,1.8662,null,null,null,77.593,2719,6.53,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.9691,0,0,null,null,null,null,null,7,2
FF,2017-08-27,91.2,-2.3975,6.6166,Lucas Giolito,408234,608337,null,called_strike,,,,,6,null,R,R,R,CWS,DET,S,null,null,0,0,2017,-0.7326,1.2835,0.5083,2.4677,null,null,null,0,2,Top,null,null,,,607345,,170827_182722,,,,,,,3.6929,1.8849,null,null,null,92.213,2124,6.755,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.7433,0,0,null,null,null,null,null,7,1
SL,2017-08-27,84.8,-2.564,6.6399,Lucas Giolito,457708,608337,strikeout,swinging_strike,,,,,14,Justin Upton strikes out swinging.  ,R,R,R,CWS,DET,S,null,null,0,2,2017,0.0969,0.1487,0.9886,1.3904,null,null,null,2,1,Top,null,null,,,null,,170827_181743,,,,,,,3.3795,1.4102,null,null,null,84.416,2185,6.182,492041,null,null,null,null,null,null,null,null,null,54.3165,0,0,0,1,0,0,null,3,4
SL,2017-08-27,85.9,-2.3838,6.6342,Lucas Giolito,457708,608337,null,foul,,,,,14,null,R,R,R,CWS,DET,S,null,null,0,2,2017,0.2145,0.2469,1.1819,1.775,null,null,null,2,1,Top,null,null,,,null,,170827_181716,,,,,,,3.3795,1.4102,null,null,null,84.774,2203,5.802,492041,null,null,null,null,null,null,null,null,null,54.697,0,0,null,null,null,null,null,3,3
FF,2017-08-27,93,-2.3611,6.7314,Lucas Giolito,457708,608337,null,called_strike,,,,,3,null,R,R,R,CWS,DET,S,null,null,0,1,2017,-0.5793,1.4258,0.6495,3.2983,null,null,null,2,1,Top,null,null,,,null,,170827_181654,,,,,,,3.6845,1.7971,null,null,null,93.565,2125,6.716,492041,null,null,null,null,null,null,null,null,null,53.7831,0,0,null,null,null,null,null,3,2
CH,2017-08-27,81.9,-2.5089,6.6787,Lucas Giolito,457708,608337,null,called_strike,,,,,6,null,R,R,R,CWS,DET,S,null,null,0,0,2017,-0.9036,1.2718,0.3294,2.9877,null,null,null,2,1,Top,null,null,,,null,,170827_181635,,,,,,,3.6845,1.6748,null,null,null,83.152,1838,6.918,492041,null,null,null,null,null,null,null,null,null,53.5808,0,0,null,null,null,null,null,3,1
CH,2017-08-27,81.9,-2.5213,6.5673,Lucas Giolito,461865,608337,field_out,hit_into_play,,,,,1,Andrew Romine pops out to second baseman Yolmer Sanchez.  ,R,L,R,CWS,DET,X,4,popup,2,2,2017,-1.0076,0.9464,-0.5132,2.9683,null,null,null,1,1,Top,160.33,133.99,,,607345,,170827_181557,,,,,,,3.2286,1.3699,178,74.1,57.764,83.066,1666,6.782,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.7166,0.028,0.029,0,1,0,0,3,2,10
FF,2017-08-27,93.9,-2.3105,6.6507,Lucas Giolito,461865,608337,null,foul,,,,,5,null,R,L,R,CWS,DET,S,null,null,2,2,2017,-0.5183,1.7021,-0.2551,2.4811,null,null,null,1,1,Top,null,null,,,607345,,170827_181531,,,,,,,3.2286,1.3699,131,76,9.6615,93.845,2180,6.553,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.9456,0,0,null,null,null,null,2,2,9
CU,2017-08-27,79.7,-2.5529,6.6952,Lucas Giolito,461865,608337,null,foul,,,,,5,null,R,L,R,CWS,DET,S,null,null,2,2,2017,0.3618,-1.3787,0.0373,1.9763,null,null,null,1,1,Top,null,null,,,607345,,170827_181508,,,,,,,3.2286,1.3699,null,null,null,78.812,2672,6.075,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.4242,0,0,null,null,null,null,null,2,8
FF,2017-08-27,93,-2.5587,6.7071,Lucas Giolito,461865,608337,null,ball,,,,,11,null,R,L,R,CWS,DET,B,null,null,1,2,2017,-0.5435,1.5575,-0.3517,4.5169,null,null,null,1,1,Top,null,null,,,607345,,170827_181448,,,,,,,3.3408,1.5841,null,null,null,93.544,2099,6.523,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.9754,0,0,null,null,null,null,null,2,7
SL,2017-08-27,85.7,-2.4613,6.6574,Lucas Giolito,461865,608337,null,foul,,,,,6,null,R,L,R,CWS,DET,S,null,null,1,2,2017,-0.0207,0.2061,0.5859,2.051,null,null,null,1,1,Top,null,null,,,607345,,170827_181426,,,,,,,3.2286,1.3699,null,null,null,85.234,2185,6.169,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.3301,0,0,null,null,null,null,null,2,6
FF,2017-08-27,93,-2.4374,6.6374,Lucas Giolito,461865,608337,null,foul,,,,,6,null,R,L,R,CWS,DET,S,null,null,1,2,2017,-0.6495,1.4253,0.7473,2.004,null,null,null,1,1,Top,null,null,,,607345,,170827_181354,,,,,,,3.2286,1.3699,41,83.9,0.7628,92.92,2237,6.493,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.0061,0,0,null,null,null,null,2,2,5
CH,2017-08-27,82,-2.5595,6.571,Lucas Giolito,461865,608337,null,ball,,,,,11,null,R,L,R,CWS,DET,B,null,null,0,2,2017,-1.3349,0.6091,-2.1251,2.6169,null,null,null,1,1,Top,null,null,,,607345,,170827_181333,,,,,,,3.3408,1.5841,null,null,null,82.66,1683,6.668,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.831,0,0,null,null,null,null,null,2,4
CU,2017-08-27,79.6,-2.4495,6.6574,Lucas Giolito,461865,608337,null,foul,,,,,13,null,R,L,R,CWS,DET,S,null,null,0,2,2017,0.1435,-1.3788,-0.9079,1.1029,null,null,null,1,1,Top,null,null,,,607345,,170827_181308,,,,,,,3.2286,1.3699,null,null,null,79.376,2740,6.432,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.0665,0,0,null,null,null,null,null,2,3
CH,2017-08-27,82,-2.466,6.6904,Lucas Giolito,461865,608337,null,called_strike,,,,,2,null,R,L,R,CWS,DET,S,null,null,0,1,2017,-0.7693,1.1922,-0.2575,3.3675,null,null,null,1,1,Top,null,null,,,607345,,170827_181250,,,,,,,3.5341,1.6044,null,null,null,83.775,1708,7.132,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.3666,0,0,null,null,null,null,null,2,2
FF,2017-08-27,92.6,-2.3559,6.6482,Lucas Giolito,461865,608337,null,foul,,,,,9,null,R,L,R,CWS,DET,S,null,null,0,0,2017,-0.7932,1.8075,0.4288,1.8754,null,null,null,1,1,Top,null,null,,,607345,,170827_181230,,,,,,,3.2286,1.3699,null,null,null,93.124,2183,6.752,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.7466,0,0,null,null,null,null,null,2,1
FT,2017-08-27,92.9,-2.5778,6.6326,Lucas Giolito,435079,608337,strikeout,swinging_strike,,,,,13,Ian Kinsler strikes out swinging.  ,R,R,R,CWS,DET,S,null,null,1,2,2017,-1.4111,1.371,-1.2042,1.5711,null,null,null,0,1,Top,null,null,,,607345,,170827_181201,,,,,,,3.1985,1.3197,null,null,null,93.249,2075,6.592,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.907,0,0,0,1,0,0,null,1,4
SL,2017-08-27,85.8,-2.4133,6.6251,Lucas Giolito,435079,608337,null,ball,,,,,14,null,R,R,R,CWS,DET,B,null,null,0,2,2017,0.1506,-0.0342,1.4372,-0.3775,null,null,null,0,1,Top,null,null,,,607345,,170827_181138,,,,,,,3.3715,1.5846,null,null,null,85.816,2377,6.331,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,54.1678,0,0,null,null,null,null,null,1,3
FT,2017-08-27,91.8,-2.4439,6.684,Lucas Giolito,435079,608337,null,foul_tip,,,,,13,null,R,R,R,CWS,DET,S,null,null,0,1,2017,-1.2361,1.2233,-1.1678,2.088,null,null,null,0,1,Top,null,null,,,607345,,170827_181116,,,,,,,3.1985,1.3197,null,null,null,93.368,2120,7.029,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.4699,0,0,null,null,null,null,null,1,2
FF,2017-08-27,92.7,-2.4684,6.6509,Lucas Giolito,435079,608337,null,called_strike,,,,,9,null,R,R,R,CWS,DET,S,null,null,0,0,2017,-0.8104,1.3285,0.4639,1.952,null,null,null,0,1,Top,null,null,,,607345,,170827_181100,,,,,,,3.3851,1.5881,null,null,null,92.925,2229,6.516,492041,608337,607345,547989,570560,571602,641313,544725,641553,541645,53.9824,0,0,null,null,null,null,null,1,1
FF,2017-08-22,92.1,-2.4353,6.5225,Lucas Giolito,500871,608337,strikeout,called_strike,,,,,6,Eduardo Escobar called out on strikes.  ,R,L,R,CWS,MIN,S,null,null,1,2,2017,-0.4999,1.2769,0.6492,2.3358,null,null,null,2,6,Top,null,null,,,null,,170823_015313,,,,,,,3.0795,1.4936,null,null,null,93.339,2053,6.887,491973,null,null,null,null,null,null,null,null,null,53.6117,0,0,0,1,0,0,null,46,5
CH,2017-08-22,81.9,-2.6019,6.4379,Lucas Giolito,500871,608337,null,foul,,,,,11,null,R,L,R,CWS,MIN,S,null,null,1,2,2017,-1.0195,1.1793,-0.5686,3.9406,null,null,null,2,6,Top,null,null,,,null,,170823_015253,,,,,,,2.9783,1.2102,198,73.4,59.4665,83.017,1872,6.806,491973,null,null,null,null,null,null,null,null,null,53.6924,0,0,null,null,null,null,3,46,4
CU,2017-08-22,79.4,-2.3224,6.573,Lucas Giolito,500871,608337,null,ball,,,,,14,null,R,L,R,CWS,MIN,B,null,null,0,2,2017,-0.0096,-1.28,0.2249,-0.3148,null,null,null,2,6,Top,null,null,,,null,,170823_015225,,,,,,,3.1403,1.4936,null,null,null,79.29,2873,6.783,491973,null,null,null,null,null,null,null,null,null,53.7152,0,0,null,null,null,null,null,46,3
CH,2017-08-22,82,-2.5701,6.4372,Lucas Giolito,500871,608337,null,swinging_strike,,,,,13,null,R,L,R,CWS,MIN,S,null,null,0,1,2017,-0.8683,1.248,-1.1656,1.4677,null,null,null,2,6,Top,null,null,,,null,,170823_015202,,,,,,,2.9783,1.2102,null,null,null,83.459,1703,7.155,491973,null,null,null,null,null,null,null,null,null,53.3442,0,0,null,null,null,null,null,46,2
CH,2017-08-22,80.9,-2.5128,6.6038,Lucas Giolito,500871,608337,null,foul,,,,,1,null,R,L,R,CWS,MIN,S,null,null,0,0,2017,-0.654,1.0439,-0.5192,3.042,null,null,null,2,6,Top,null,null,,,null,,170823_015138,,,,,,,2.9783,1.2102,287,86.3,44.7395,81.807,1630,6.668,491973,null,null,null,null,null,null,null,null,null,53.8308,0,0,null,null,null,null,3,46,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SL,2017-08-22,85.2,-2.4589,6.5764,Lucas Giolito,621439,608337,null,missed_bunt,,,,,9,null,R,R,R,CWS,MIN,S,null,null,0,0,2017,0.0233,0.4823,0.6879,1.7005,null,null,null,1,6,Top,null,null,,,553882,,170823_015012,,,,,,,3.1091,1.2404,null,null,null,86.152,2116,6.63,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.8685,0,0,null,null,null,null,null,45,1
FF,2017-08-22,91.3,-2.585,6.5239,Lucas Giolito,592696,608337,home_run,hit_into_play_score,,,,,1,Eddie Rosario homers (18) on a fly ball to center field.   Joe Mauer scores.,R,L,R,CWS,MIN,X,null,fly_ball,0,0,2017,-0.9297,1.487,-0.2847,2.7281,408045,null,null,1,6,Top,94.05,28.61,,,null,,170823_014926,,,,,,,3.0286,1.3208,409,104.3,27.783,92.458,2096,6.829,491973,null,null,null,null,null,null,null,null,null,53.6697,0.876,1.69,2,1,0,3,6,44,1
FF,2017-08-22,91.6,-2.5695,6.4781,Lucas Giolito,593871,608337,sac_bunt,hit_into_play,,,,,3,"Jorge Polanco out on a sacrifice bunt, third baseman Yolmer Sanchez to first baseman Jose Abreu.   Joe Mauer to 3rd.",R,L,R,CWS,MIN,X,5,ground_ball,0,0,2017,-0.551,1.6947,0.4831,3.2018,null,408045,null,0,6,Top,114.89,185.12,,,553882,,170823_014824,,,,,,,3.2801,1.4617,null,41,-39,92.439,2174,6.8,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.6987,0.139,0.128,0,1,0,0,1,43,1
FF,2017-08-22,93.5,-2.2917,6.5487,Lucas Giolito,408045,608337,double,hit_into_play_no_out,,,,,2,Joe Mauer doubles (23) on a line drive to left fielder Leury Garcia.,R,L,R,CWS,MIN,X,null,line_drive,3,2,2017,-0.7259,1.7944,-0.0935,2.8248,null,null,null,0,6,Top,54.93,102.45,,,553882,,170823_014731,,,,,,,3.3606,1.5019,284,97.9,17.615,93.929,2243,6.626,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.8725,0.424,0.507,1.25,1,1,1,4,42,7
FF,2017-08-22,92.4,-2.3168,6.4936,Lucas Giolito,408045,608337,null,ball,,,,,14,null,R,L,R,CWS,MIN,B,null,null,2,2,2017,-0.5413,1.709,1.1648,1.5166,null,null,null,0,6,Top,null,null,,,553882,,170823_014701,,,,,,,3.3523,1.6961,null,null,null,93.354,2240,6.984,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.5149,0,0,null,null,null,null,null,42,6
FF,2017-08-22,93.6,-2.3138,6.5864,Lucas Giolito,408045,608337,null,foul,,,,,5,null,R,L,R,CWS,MIN,S,null,null,2,2,2017,-0.6374,1.5303,0.0532,2.4567,null,null,null,0,6,Top,null,null,,,553882,,170823_014632,,,,,,,3.3609,1.5022,null,null,null,94.66,2205,6.835,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.664,0,0,null,null,null,null,null,42,5
CU,2017-08-22,80.4,-2.3517,6.5374,Lucas Giolito,408045,608337,null,ball,,,,,14,null,R,L,R,CWS,MIN,B,null,null,1,2,2017,0.5405,-1.4756,1.1505,0.0236,null,null,null,0,6,Top,null,null,,,553882,,170823_014600,,,,,,,3.3406,1.7047,null,null,null,80.591,2806,6.781,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.7176,0,0,null,null,null,null,null,42,4
CH,2017-08-22,82.3,-2.4486,6.515,Lucas Giolito,408045,608337,null,foul,,,,,9,null,R,L,R,CWS,MIN,S,null,null,1,1,2017,-0.4197,1.1959,0.5067,1.8394,null,null,null,0,6,Top,null,null,,,553882,,170823_014530,,,,,,,3.3609,1.5022,null,null,null,82.799,1795,6.551,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.9482,0,0,null,null,null,null,null,42,3
CH,2017-08-22,82.4,-2.4874,6.5769,Lucas Giolito,408045,608337,null,called_strike,,,,,1,null,R,L,R,CWS,MIN,S,null,null,1,0,2017,-0.7126,1.1267,-0.4229,3.335,null,null,null,0,6,Top,null,null,,,553882,,170823_014509,,,,,,,3.4114,1.7856,null,null,null,84.118,null,7.259,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.2397,0,0,null,null,null,null,null,42,2
FF,2017-08-22,90.9,-2.3592,6.6603,Lucas Giolito,408045,608337,null,ball,,,,,12,null,R,L,R,CWS,MIN,B,null,null,0,0,2017,-0.2235,1.763,0.9252,3.42,null,null,null,0,6,Top,null,null,,,553882,,170823_014448,,,,,,,3.3811,1.6439,null,null,null,91.384,2188,6.593,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.9057,0,0,null,null,null,null,null,42,1
CU,2017-08-22,80.2,-2.6673,6.556,Lucas Giolito,572821,608337,grounded_into_double_play,hit_into_play,,,,,4,"Brian Dozier grounds into a double play, shortstop Tim Anderson to second baseman Yoan Moncada to first baseman Jose Abreu.   Jason Castro out at 2nd.",R,R,R,CWS,MIN,X,6,ground_ball,1,2,2017,0.1993,-1.119,-0.4696,2.0274,null,null,488771,1,5,Top,111.86,153,,,null,,170823_013343,,,,,,,2.7674,1.0797,103,98.6,6.099,79.163,2721,6.04,491973,null,null,null,null,null,null,null,null,null,54.4587,0.622,0.584,0,1,0,0,4,38,4
FF,2017-08-22,92.8,-2.6846,6.5225,Lucas Giolito,572821,608337,null,called_strike,,,,,14,null,R,R,R,CWS,MIN,S,null,null,1,1,2017,-0.5597,1.6087,0.933,2.1577,null,null,488771,1,5,Top,null,null,,,null,,170823_013314,,,,,,,2.9395,1.3834,null,null,null,93.208,2233,6.784,491973,null,null,null,null,null,null,null,null,null,53.7145,0,0,null,null,null,null,null,38,3
SL,2017-08-22,83.8,-2.7334,6.4745,Lucas Giolito,572821,608337,null,ball,,,,,14,null,R,R,R,CWS,MIN,B,null,null,0,1,2017,-0.0763,-0.2284,1.3304,1.2182,null,null,488771,1,5,Top,null,null,,,null,,170823_013250,,,,,,,2.9698,1.3834,null,null,null,84.065,2344,6.436,491973,null,null,null,null,null,null,null,null,null,54.0632,0,0,null,null,null,null,null,38,2
FF,2017-08-22,92,-2.695,6.6002,Lucas Giolito,572821,608337,null,called_strike,,,,,5,null,R,R,R,CWS,MIN,S,null,null,0,0,2017,-0.9652,1.6784,-0.2293,2.1827,null,null,488771,1,5,Top,null,null,,,null,,170823_013224,,,,,,,2.9193,1.3834,null,null,null,92.886,2163,7.037,491973,null,null,null,null,null,null,null,null,null,53.4618,0,0,null,null,null,null,null,38,1
FF,2017-08-22,92.3,-2.4441,6.5237,Lucas Giolito,501303,608337,field_out,hit_into_play,,,,,4,Ehire Adrianza flies out to left fielder Leury Garcia in foul territory.  ,R,L,R,CWS,MIN,X,7,fly_ball,0,0,2017,-1.1635,1.5548,-0.4688,2.4464,null,null,488771,0,5,Top,42.78,128.76,,,553882,,170823_013146,,,,,,,3.1496,1.3714,272,84.6,46.262,92.853,2241,6.82,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.6783,0.007,0.008,0,1,0,0,3,37,1
FF,2017-08-22,93,-2.3552,6.6119,Lucas Giolito,488771,608337,single,hit_into_play_no_out,,,,,3,Jason Castro singles on a ground ball to right fielder Avisail Garcia.  ,R,L,R,CWS,MIN,X,null,ground_ball,2,2,2017,-0.4182,1.7412,0.7922,3.0944,null,null,null,0,5,Top,185.28,115.32,,,553882,,170823_013059,,,,,,,3.5118,1.4922,132,87.3,10.271,93.711,2149,6.737,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.7618,0.673,0.633,0.9,1,1,0,4,36,6
FF,2017-08-22,92.9,-2.2484,6.5565,Lucas Giolito,488771,608337,null,foul,,,,,5,null,R,L,R,CWS,MIN,S,null,null,2,2,2017,-0.5272,1.5061,0.2343,2.3993,null,null,null,0,5,Top,null,null,,,553882,,170823_013030,,,,,,,3.5118,1.4922,null,null,null,94.372,2151,7.065,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.4332,0,0,null,null,null,null,null,36,5
CU,2017-08-22,79.1,-2.5084,6.617,Lucas Giolito,488771,608337,null,ball,,,,,14,null,R,L,R,CWS,MIN,B,null,null,1,2,2017,0.4613,-1.3786,0.4226,0.8521,null,null,null,0,5,Top,null,null,,,553882,,170823_013004,,,,,,,3.7141,1.7958,null,null,null,78.614,2581,6.452,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,54.0463,0,0,null,null,null,null,null,36,4
FF,2017-08-22,92,-2.4572,6.5826,Lucas Giolito,488771,608337,null,foul,,,,,3,null,R,L,R,CWS,MIN,S,null,null,1,1,2017,-0.6163,1.5961,0.3617,3.4546,null,null,null,0,5,Top,null,null,,,553882,,170823_012942,,,,,,,3.5118,1.4922,184,69.6,58.1766,92.923,2228,6.859,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.64,0,0,null,null,null,null,3,36,3
SL,2017-08-22,84.8,-2.5923,6.5418,Lucas Giolito,488771,608337,null,ball,,,,,14,null,R,L,R,CWS,MIN,B,null,null,0,1,2017,0.0269,0.0967,0.8353,1.7671,null,null,null,0,5,Top,null,null,,,553882,,170823_012919,,,,,,,3.7951,1.7554,null,null,null,85.182,2247,6.142,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,54.3566,0,0,null,null,null,null,null,36,2
FF,2017-08-22,92.7,-2.364,6.6359,Lucas Giolito,488771,608337,null,foul,,,,,5,null,R,L,R,CWS,MIN,S,null,null,0,0,2017,-0.7296,1.5334,-0.274,2.6664,null,null,null,0,5,Top,null,null,,,553882,,170823_012846,,,,,,,3.5119,1.4923,213,73.9,43.5016,93.256,2134,6.726,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.7725,0,0,null,null,null,null,3,36,1
FF,2017-08-22,92.2,-2.4742,6.5919,Lucas Giolito,573627,608337,home_run,hit_into_play_score,,,,,6,Kennys Vargas homers (9) on a fly ball to right center field.,R,L,R,CWS,MIN,X,null,fly_ball,0,2,2017,-0.8668,1.559,0.3973,2.7574,null,null,null,0,5,Top,165.18,41.19,,,553882,,170823_012802,,,,,,,3.4917,1.5124,384,105.5,38.458,92.916,2205,6.848,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.6504,0.632,1.245,2,1,0,3,6,35,3
CH,2017-08-22,81.1,-2.4907,6.5906,Lucas Giolito,573627,608337,null,foul,,,,,5,null,R,L,R,CWS,MIN,S,null,null,0,1,2017,-0.7034,1.194,-0.188,2.7377,null,null,null,0,5,Top,null,null,,,553882,,170823_012735,,,,,,,3.4917,1.5124,94,68.3,9.435,81.983,1799,6.988,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.5103,0,0,null,null,null,null,2,35,2
CH,2017-08-22,82.8,-2.5196,6.637,Lucas Giolito,573627,608337,null,swinging_strike,,,,,8,null,R,L,R,CWS,MIN,S,null,null,0,0,2017,-0.6087,1.087,0.0492,1.484,null,null,null,0,5,Top,null,null,,,553882,,170823_012718,,,,,,,3.4917,1.5124,null,null,null,83.11,1721,6.507,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.9916,0,0,null,null,null,null,null,35,1
FF,2017-08-22,94.2,-2.5916,6.5667,Lucas Giolito,500871,608337,strikeout,called_strike,,,,,3,Eduardo Escobar called out on strikes.  ,R,L,R,CWS,MIN,S,null,null,2,2,2017,-0.6631,1.5132,0.6789,2.773,null,null,null,2,4,Top,null,null,,,553882,,170823_011726,,,,,,,3.0601,1.4944,null,null,null,95.3,2273,6.895,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.6041,0,0,0,1,0,0,null,31,5
FF,2017-08-22,92.2,-2.5367,6.5433,Lucas Giolito,500871,608337,null,foul,,,,,5,null,R,L,R,CWS,MIN,S,null,null,2,1,2017,-0.831,1.7874,-0.0923,1.8618,null,null,null,2,4,Top,null,null,,,553882,,170823_011659,,,,,,,2.9791,1.211,5,58.6,-21.6926,92.602,2275,6.669,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.8298,0,0,null,null,null,null,1,31,4
FF,2017-08-22,93.3,-2.4088,6.5382,Lucas Giolito,500871,608337,null,ball,,,,,14,null,R,L,R,CWS,MIN,B,null,null,1,1,2017,-0.6936,1.5028,0.595,0.9917,null,null,null,2,4,Top,null,null,,,553882,,170823_011637,,,,,,,3.0804,1.4944,null,null,null,94.221,2259,6.923,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.5761,0,0,null,null,null,null,null,31,3
FF,2017-08-22,93.2,-2.5662,6.5338,Lucas Giolito,500871,608337,null,called_strike,,,,,6,null,R,L,R,CWS,MIN,S,null,null,1,0,2017,-0.7032,1.4332,0.7588,2.1216,null,null,null,2,4,Top,null,null,,,553882,,170823_011616,,,,,,,3.0398,1.5147,null,null,null,93.886,2295,6.753,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.7461,0,0,null,null,null,null,null,31,2
FF,2017-08-22,93,-2.5836,6.4907,Lucas Giolito,500871,608337,null,ball,,,,,13,null,R,L,R,CWS,MIN,B,null,null,0,0,2017,-0.9518,1.6085,-1.5479,2.0966,null,null,null,2,4,Top,null,null,,,553882,,170823_011600,,,,,,,3.0602,1.4742,null,null,null,93.965,2239,6.876,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.6223,0,0,null,null,null,null,null,31,1
FF,2017-08-22,93.4,-2.5002,6.5204,Lucas Giolito,621439,608337,field_out,hit_into_play,,,,,2,Byron Buxton pops out to first baseman Jose Abreu.  ,R,R,R,CWS,MIN,X,3,popup,3,2,2017,-0.6427,1.6276,0.261,2.7109,null,null,null,1,4,Top,168.83,148.76,,,553882,,170823_011519,,,,,,,3.1099,1.2412,161,89.4,66.931,94.45,2210,6.918,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.5811,0.005,0.005,0,1,0,0,3,30,7
FF,2017-08-22,93.4,-2.559,6.595,Lucas Giolito,621439,608337,null,foul,,,,,1,null,R,R,R,CWS,MIN,S,null,null,3,2,2017,-0.711,1.5622,-0.4856,3.0125,null,null,null,1,4,Top,null,null,,,553882,,170823_011455,,,,,,,3.1099,1.2412,167,78.4,14.1712,94.012,2225,6.582,491973,608337,553882,547989,660162,570560,641313,544725,641553,541645,53.9163,0,0,null,null,null,null,4,30,6
