pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
CH,2017-08-17,83.9,-2.1741,6.0888,Reynaldo Lopez,608336,625643,strikeout,swinging_strike,,,,,4,Joey Gallo strikes out swinging.  ,R,L,R,TEX,CWS,S,null,null,3,2,2017,-1.3493,0.5582,-0.4825,2.7412,null,null,null,2,2,Bot,null,null,,,553882,,170818_003759,,,,,,,3.4965,1.5074,null,null,null,85.219,1418,6.792,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.7049,0,0,0,1,0,0,null,15,7
FF,2017-08-17,97,-2.3304,5.8767,Reynaldo Lopez,608336,625643,null,foul,,,,,3,null,R,L,R,TEX,CWS,S,null,null,3,2,2017,-1.0842,0.8023,0.815,2.9892,null,null,null,2,2,Bot,null,null,,,553882,,170818_003720,,,,,,,3.4965,1.5074,111,95.1,82.3776,97.572,2059,6.498,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.9986,0,0,null,null,null,null,3,15,6
CH,2017-08-17,83.1,-2.515,6.2012,Reynaldo Lopez,608336,625643,null,ball,,,,,13,null,R,L,R,TEX,CWS,B,null,null,2,2,2017,-1.0326,0.9099,-2.704,2.3652,null,null,null,2,2,Bot,null,null,,,553882,,170818_003700,,,,,,,3.709,1.657,null,null,null,82.964,1498,6.181,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.316,0,0,null,null,null,null,null,15,5
FF,2017-08-17,96.5,-2.3282,5.7509,Reynaldo Lopez,608336,625643,null,foul,,,,,14,null,R,L,R,TEX,CWS,S,null,null,2,1,2017,-0.9426,0.7828,1.1898,1.9266,null,null,null,2,2,Bot,null,null,,,553882,,170818_003636,,,,,,,3.4965,1.5074,5,51.8,-19.8184,98.212,2118,7.123,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.3734,0,0,null,null,null,null,1,15,4
FF,2017-08-17,97.3,-2.1712,5.8479,Reynaldo Lopez,608336,625643,null,ball,,,,,14,null,R,L,R,TEX,CWS,B,null,null,1,1,2017,-0.7397,1.3281,2.4696,2.1288,null,null,null,2,2,Bot,null,null,,,553882,,170818_003611,,,,,,,3.8056,1.6784,null,null,null,97.589,2170,6.699,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.798,0,0,null,null,null,null,null,15,3
FF,2017-08-17,95.8,-2.2994,5.8629,Reynaldo Lopez,608336,625643,null,foul,,,,,12,null,R,L,R,TEX,CWS,S,null,null,1,0,2017,-0.918,1.0981,0.9132,2.5703,null,null,null,2,2,Bot,null,null,,,553882,,170818_003548,,,,,,,3.4965,1.5074,172,69.3,62.5925,95.674,2115,6.34,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.1566,0,0,null,null,null,null,3,15,2
CU,2017-08-17,75.9,-2.5982,6.1501,Reynaldo Lopez,608336,625643,null,ball,,,,,11,null,R,L,R,TEX,CWS,B,null,null,0,0,2017,0.0713,-0.3217,-0.9832,3.7189,null,null,null,2,2,Bot,null,null,,,553882,,170818_003534,,,,,,,3.8056,1.5818,null,null,null,75.087,2086,5.641,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.8558,0,0,null,null,null,null,null,15,1
FF,2017-08-17,96,-2.4438,5.8893,Reynaldo Lopez,608577,625643,field_out,hit_into_play,,,,,3,Nomar Mazara flies out to left fielder Leury Garcia.  ,R,L,R,TEX,CWS,X,7,fly_ball,0,1,2017,-1.1918,1.0879,0.3251,2.9426,null,null,null,1,2,Bot,109.41,104.7,,,553882,,170818_003454,,,,,,,3.245,1.437,230,95.7,58.836,95.792,2097,6.282,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.215,0.018,0.02,0,1,0,0,3,14,2
CH,2017-08-17,81.9,-2.3295,6.1876,Reynaldo Lopez,608577,625643,null,called_strike,,,,,7,null,R,L,R,TEX,CWS,S,null,null,0,0,2017,-1.2277,0.9119,-0.7105,2.141,null,null,null,1,2,Bot,null,null,,,553882,,170818_003441,,,,,,,3.5462,1.759,null,null,null,81.735,1455,6.234,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.2626,0,0,null,null,null,null,null,14,1
FF,2017-08-17,94.5,-2.4302,5.8834,Reynaldo Lopez,134181,625643,field_out,hit_into_play,,,,,5,Adrian Beltre pops out to first baseman Jose Abreu.  ,R,R,R,TEX,CWS,X,3,popup,3,1,2017,-0.9403,1.0756,0.1303,2.7382,null,null,null,0,2,Bot,168.45,163.48,,,553882,,170818_003350,,,,,,,3.416,1.4772,171,90.6,65.83,94.721,2113,6.457,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.0397,0.004,0.005,0,1,0,0,3,13,5
CH,2017-08-17,81.9,-2.1348,6.2305,Reynaldo Lopez,134181,625643,null,ball,,,,,13,null,R,R,R,TEX,CWS,B,null,null,2,1,2017,-1.1285,0.9292,-0.9164,1.9599,null,null,null,0,2,Bot,null,null,,,553882,,170818_003334,,,,,,,3.5984,1.5852,null,null,null,82.34,1378,6.542,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.9548,0,0,null,null,null,null,null,13,4
FF,2017-08-17,93.3,-2.4508,5.8657,Reynaldo Lopez,134181,625643,null,foul,,,,,4,null,R,R,R,TEX,CWS,S,null,null,2,0,2017,-1.1835,1.0877,-0.5361,2.6124,null,null,null,0,2,Bot,null,null,,,553882,,170818_003257,,,,,,,3.416,1.4772,null,null,null,94.073,2091,6.553,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.9434,0,0,null,null,null,null,null,13,3
CH,2017-08-17,83.5,-2.4355,6.18,Reynaldo Lopez,134181,625643,null,ball,,,,,7,null,R,R,R,TEX,CWS,B,null,null,1,0,2017,-1.2201,0.7646,-0.4085,1.5748,null,null,null,0,2,Bot,null,null,,,553882,,170818_003242,,,,,,,3.638,1.6004,null,null,null,83.865,1477,6.303,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.1934,0,0,null,null,null,null,null,13,2
FF,2017-08-17,94.4,-2.2765,5.8867,Reynaldo Lopez,134181,625643,null,ball,,,,,3,null,R,R,R,TEX,CWS,B,null,null,0,0,2017,-0.8325,0.8748,0.3016,3.7009,null,null,null,0,2,Bot,null,null,,,553882,,170818_003229,,,,,,,3.638,1.6448,null,null,null,94.931,2060,6.382,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.115,0,0,null,null,null,null,null,13,1
FF,2017-08-17,93.2,-2.367,5.9012,Reynaldo Lopez,134181,625643,caught_stealing_2b,ball,,,,,12,"With Adrian Beltre batting, Shin-Soo Choo caught stealing 2nd base, catcher Omar Narvaez to second baseman Yoan Moncada.",R,R,R,TEX,CWS,B,null,null,2,0,2017,-0.8777,1.1201,0.0062,4.1856,null,null,425783,2,1,Bot,null,null,,,553882,,170818_002304,,,,,,,3.7057,1.6282,null,null,null,93.424,2133,6.304,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.1929,0,0,0,0,0,0,null,8,3
FF,2017-08-17,95.7,-2.506,5.8458,Reynaldo Lopez,134181,625643,null,ball,,,,,11,null,R,R,R,TEX,CWS,B,null,null,1,0,2017,-0.9881,1.1657,-0.9705,4.0328,null,null,425783,2,1,Bot,null,null,,,553882,,170818_002237,,,,,,,3.7593,1.6711,null,null,null,95.706,2109,6.289,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.2074,0,0,null,null,null,null,null,8,2
CU,2017-08-17,76.9,-2.5031,6.068,Reynaldo Lopez,134181,625643,null,ball,,,,,14,null,R,R,R,TEX,CWS,B,null,null,0,0,2017,-0.0061,-0.5339,1.0651,1.2979,null,null,425783,2,1,Bot,null,null,,,553882,,170818_002215,,,,,,,3.6842,1.6389,null,null,null,76.647,2256,6.01,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.4865,0,0,null,null,null,null,null,8,1
FF,2017-08-17,96.1,-2.4354,5.8816,Reynaldo Lopez,462101,625643,field_out,hit_into_play,,,,,4,Elvis Andrus flies out to center fielder Adam Engel.  ,R,R,R,TEX,CWS,X,8,fly_ball,1,1,2017,-1.1995,1.0117,-0.3427,2.2183,null,null,425783,1,1,Bot,93.35,35.86,,,553882,,170818_002113,,,,,,,3.1344,1.3062,388,100.5,31.187,96.227,2235,6.373,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.1234,0.554,1.037,0,1,0,0,6,7,3
CU,2017-08-17,77.9,-2.4438,6.0385,Reynaldo Lopez,462101,625643,null,ball,,,,,9,null,R,R,R,TEX,CWS,B,null,null,0,1,2017,0.1891,-0.5146,0.6786,1.8672,null,null,425783,1,1,Bot,null,null,,,553882,,170818_002022,,,,,,,3.3146,1.455,null,null,null,77.443,2204,5.898,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.599,0,0,null,null,null,null,null,7,2
FF,2017-08-17,94.3,-2.3284,5.8496,Reynaldo Lopez,462101,625643,null,foul,,,,,9,null,R,R,R,TEX,CWS,S,null,null,0,0,2017,-1.0985,1.1494,0.3871,1.8663,null,null,425783,1,1,Bot,null,null,,,553882,,170818_001952,,,,,,,3.1344,1.3062,161,59.8,34.5927,94.841,2243,6.562,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.9352,0,0,null,null,null,null,3,7,1
FF,2017-08-17,95.5,-2.3006,5.8341,Reynaldo Lopez,425783,625643,single,hit_into_play_no_out,,,,,6,Shin-Soo Choo singles on a ground ball to right fielder Alen Hanson.  ,R,L,R,TEX,CWS,X,null,ground_ball,0,0,2017,-1.1063,0.9456,0.5527,2.3518,null,null,null,1,1,Bot,159.96,155.29,,,553882,,170818_001859,,,,,,,3.0439,1.3163,74,87,4.433,96.077,2245,6.52,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,53.9764,0.402,0.378,0.9,1,1,0,2,6,1
FF,2017-08-17,94.8,-2.4664,5.8936,Reynaldo Lopez,592261,625643,field_out,hit_into_play,,,,,4,Delino DeShields lines out to right fielder Alen Hanson.  ,R,R,R,TEX,CWS,X,9,line_drive,2,0,2017,-1.1999,1.081,-0.3093,2.4384,null,null,null,0,1,Bot,186.46,85.72,,,553882,,170818_001820,,,,,,,3.1948,1.2861,304,86.1,28.127,95.239,2209,6.389,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.1076,0.051,0.063,0,1,0,0,3,5,3
FF,2017-08-17,93.9,-2.3222,5.928,Reynaldo Lopez,592261,625643,null,ball,,,,,8,null,R,R,R,TEX,CWS,B,null,null,1,0,2017,-0.946,1.5027,0.0057,1.6457,null,null,null,0,1,Bot,null,null,,,553882,,170818_001803,,,,,,,3.3549,1.6558,null,null,null,94.133,2116,6.431,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.0662,0,0,null,null,null,null,null,5,2
FF,2017-08-17,94.4,-2.2457,5.8942,Reynaldo Lopez,592261,625643,null,ball,,,,,11,null,R,R,R,TEX,CWS,B,null,null,0,0,2017,-1.2437,1.0042,-1.3334,2.7866,null,null,null,0,1,Bot,null,null,,,553882,,170818_001746,,,,,,,3.5495,1.586,null,null,null,94.792,2182,6.439,491905,625643,553882,547989,660162,570560,641313,544725,641553,593700,54.0579,0,0,null,null,null,null,null,5,1
FF,2017-08-11,95.4,-2.2783,5.7228,Reynaldo Lopez,444876,625643,field_out,hit_into_play,,,,,2,Alcides Escobar flies out to right fielder Leury Garcia.  ,R,R,R,CWS,KC,X,9,fly_ball,0,1,2017,-1.0609,1.1907,0.1834,3.01,null,null,null,2,6,Top,175.8,73.77,,,607345,,170812_015432,,,,,,,3.234,1.3755,322,91.1,33.119,95.713,2113,6.458,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.0403,0.075,0.12,0,1,0,0,3,45,2
FF,2017-08-11,94.4,-2.2575,5.7304,Reynaldo Lopez,444876,625643,null,called_strike,,,,,12,null,R,R,R,CWS,KC,S,null,null,0,0,2017,-1.0351,1.1272,1.1293,2.6778,null,null,null,2,6,Top,null,null,,,607345,,170812_015420,,,,,,,3.4178,1.624,null,null,null,94.881,2075,6.535,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,53.9637,0,0,null,null,null,null,null,45,1
CU,2017-08-11,80.8,-2.5415,5.8775,Reynaldo Lopez,596144,625643,field_out,hit_into_play,,,,,8,"Cheslor Cuthbert grounds out, second baseman Yoan Moncada to first baseman Jose Abreu.  ",R,R,R,CWS,KC,X,4,ground_ball,1,2,2017,0.0253,-0.1795,0.0638,1.1746,null,null,null,1,6,Top,141.73,146.83,,,607345,,170812_015344,,,,,,,3.133,1.2744,15,62.9,-3.471,79.989,2318,5.757,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.7417,0.086,0.081,0,1,0,0,2,44,4
FF,2017-08-11,95.3,-2.4497,5.7835,Reynaldo Lopez,596144,625643,null,swinging_strike,,,,,2,null,R,R,R,CWS,KC,S,null,null,1,1,2017,-0.9376,1.4419,0.172,2.6989,null,null,null,1,6,Top,null,null,,,607345,,170812_015326,,,,,,,3.133,1.2744,null,null,null,95.729,2157,6.531,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,53.9679,0,0,null,null,null,null,null,44,3
FF,2017-08-11,93.6,-2.2126,5.893,Reynaldo Lopez,596144,625643,null,foul,,,,,12,null,R,R,R,CWS,KC,S,null,null,1,0,2017,-1.0398,1.3117,0.1686,3.5312,null,null,null,1,6,Top,null,null,,,607345,,170812_015309,,,,,,,3.133,1.2744,222,76.4,45.5455,93.436,2121,6.276,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.2231,0,0,null,null,null,null,3,44,2
CU,2017-08-11,77.8,-2.3382,5.9882,Reynaldo Lopez,596144,625643,null,ball,,,,,12,null,R,R,R,CWS,KC,B,null,null,0,0,2017,0.0266,-0.0143,0.5945,3.7809,null,null,null,1,6,Top,null,null,,,607345,,170812_015255,,,,,,,3.4026,1.4642,null,null,null,77.089,2237,5.724,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.7752,0,0,null,null,null,null,null,44,1
CH,2017-08-11,83.1,-2.2149,6.1471,Reynaldo Lopez,519058,625643,home_run,hit_into_play_score,,,,,1,Mike Moustakas homers (34) on a fly ball to center field.,R,L,R,CWS,KC,X,null,fly_ball,2,2,2017,-1.0132,0.7441,-0.5637,2.8152,null,null,null,1,6,Top,91.07,28.24,,,607345,,170812_015221,,,,,,,3.2738,1.4253,411,101.7,26.427,84.096,1333,6.712,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,53.7863,0.792,1.432,2,1,0,3,6,43,6
FF,2017-08-11,95.8,-2.127,5.7248,Reynaldo Lopez,519058,625643,null,foul,,,,,12,null,R,L,R,CWS,KC,S,null,null,2,2,2017,-0.8545,1.349,1.5386,2.8701,null,null,null,1,6,Top,null,null,,,607345,,170812_015130,,,,,,,3.2738,1.4253,null,null,null,96.538,2208,6.814,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,53.6849,0,0,null,null,null,null,null,43,5
CH,2017-08-11,82.5,-2.3317,6.1494,Reynaldo Lopez,519058,625643,null,foul,,,,,5,null,R,L,R,CWS,KC,S,null,null,2,1,2017,-1.4917,1.0787,-0.2313,2.6054,null,null,null,1,6,Top,null,null,,,607345,,170812_015101,,,,,,,3.2738,1.4253,346,103.4,21.0235,82.61,1498,6.472,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.0264,0,0,null,null,null,null,6,43,4
FF,2017-08-11,94.3,-2.3516,5.8014,Reynaldo Lopez,519058,625643,null,called_strike,,,,,7,null,R,L,R,CWS,KC,S,null,null,2,0,2017,-1.2523,1.4487,-0.505,1.9974,null,null,null,1,6,Top,null,null,,,607345,,170812_015042,,,,,,,3.753,1.6151,null,null,null,93.672,2185,6.159,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.3402,0,0,null,null,null,null,null,43,3
CH,2017-08-11,83.2,-2.2574,6.0473,Reynaldo Lopez,519058,625643,null,ball,,,,,13,null,R,L,R,CWS,KC,B,null,null,1,0,2017,-1.2101,1.4964,-0.1662,1.1978,null,null,null,1,6,Top,null,null,,,607345,,170812_015025,,,,,,,3.743,1.6151,null,null,null,82.682,1644,6.026,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.4722,0,0,null,null,null,null,null,43,2
CH,2017-08-11,81.4,-2.2347,6.1778,Reynaldo Lopez,519058,625643,null,ball,,,,,11,null,R,L,R,CWS,KC,B,null,null,0,0,2017,-1.2234,1.2301,-1.2555,3.4809,null,null,null,1,6,Top,null,null,,,607345,,170812_015012,,,,,,,3.743,1.645,null,null,null,80.543,1350,5.902,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.5963,0,0,null,null,null,null,null,43,1
FF,2017-08-11,92,-2.1842,5.8799,Reynaldo Lopez,466320,625643,field_out,hit_into_play,,,,,9,Melky Cabrera lines out to first baseman Jose Abreu.  ,R,L,R,CWS,KC,X,3,line_drive,2,0,2017,-1.1397,1.5171,0.3736,1.8189,null,null,null,0,6,Top,161.96,167.55,,,607345,,170812_014936,,,,,,,3.2135,1.4555,149,109.6,7.33,91.484,2096,6.373,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.1255,0.73,0.713,0,1,0,0,4,42,3
CH,2017-08-11,81.8,-2.2701,6.0711,Reynaldo Lopez,466320,625643,null,ball,,,,,11,null,R,L,R,CWS,KC,B,null,null,1,0,2017,-1.2443,1.0982,-1.6298,2.8497,null,null,null,0,6,Top,null,null,,,607345,,170812_014837,,,,,,,3.4732,1.6253,null,null,null,81.031,1500,5.914,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.5844,0,0,null,null,null,null,null,42,2
CH,2017-08-11,80.9,-2.2636,6.2304,Reynaldo Lopez,466320,625643,null,ball,,,,,13,null,R,L,R,CWS,KC,B,null,null,0,0,2017,-1.3147,1.2046,-0.5497,1.3886,null,null,null,0,6,Top,null,null,,,607345,,170812_014823,,,,,,,3.2835,1.6352,null,null,null,80.261,1516,6.184,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.3151,0,0,null,null,null,null,null,42,1
FF,2017-08-11,96.7,-2.2513,5.7455,Reynaldo Lopez,543333,625643,field_out,hit_into_play,,,,,2,"Eric Hosmer grounds out, shortstop Tim Anderson to first baseman Jose Abreu.  ",R,L,R,CWS,KC,X,6,ground_ball,1,2,2017,-1.1451,1.4391,-0.2014,2.9476,null,null,null,2,5,Top,138.93,153.61,,,607345,,170812_013505,,,,,,,3.5052,1.5158,85,108.5,2.466,96.788,2075,6.259,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.2398,0.594,0.556,0,1,0,0,4,37,5
FF,2017-08-11,97.6,-2.3546,5.6889,Reynaldo Lopez,543333,625643,null,foul,,,,,4,null,R,L,R,CWS,KC,S,null,null,1,2,2017,-1.3478,1.4786,-0.5744,2.4109,null,null,null,2,5,Top,null,null,,,607345,,170812_013438,,,,,,,3.5052,1.5158,164,78.8,19.5928,97.73,2192,6.328,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.1707,0,0,null,null,null,null,4,37,4
CH,2017-08-11,85.7,-2.7203,5.9527,Reynaldo Lopez,543333,625643,null,ball,,,,,13,null,R,L,R,CWS,KC,B,null,null,0,2,2017,-1.3951,1.082,-1.367,1.1487,null,null,null,2,5,Top,null,null,,,607345,,170812_013422,,,,,,,3.8146,1.7156,null,null,null,85.671,1702,6.091,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.4074,0,0,null,null,null,null,null,37,3
CU,2017-08-11,81.2,-2.5795,5.8625,Reynaldo Lopez,543333,625643,null,foul,,,,,9,null,R,L,R,CWS,KC,S,null,null,0,1,2017,0.2001,-0.0716,0.7762,1.867,null,null,null,2,5,Top,null,null,,,607345,,170812_013401,,,,,,,3.5052,1.5158,null,null,null,80.568,2372,5.79,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.7088,0,0,null,null,null,null,null,37,2
FF,2017-08-11,96.1,-2.351,5.6638,Reynaldo Lopez,543333,625643,null,called_strike,,,,,8,null,R,L,R,CWS,KC,S,null,null,0,0,2017,-0.8734,1.2221,-0.1223,1.7442,null,null,null,2,5,Top,null,null,,,null,,170812_013342,,,,,,,3.8482,1.7951,null,null,null,95.902,2169,6.11,491826,null,null,null,null,null,null,null,null,null,54.3889,0,0,null,null,null,null,null,37,1
FF,2017-08-11,95.1,-2.1721,5.719,Reynaldo Lopez,456715,625643,field_out,hit_into_play,,,,,6,Lorenzo Cain pops out to first baseman Jose Abreu in foul territory.  ,R,R,R,CWS,KC,X,3,popup,2,1,2017,-0.9299,1.2024,0.6241,2.7036,null,null,null,1,5,Top,172.26,178.45,,,607345,,170812_013308,,,,,,,3.5756,1.5561,167,73.2,60.927,95.243,2162,6.342,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.1565,0.004,0.004,0,1,0,0,3,36,4
CH,2017-08-11,83.8,-2.4531,6.0233,Reynaldo Lopez,456715,625643,null,swinging_strike,,,,,9,null,R,R,R,CWS,KC,S,null,null,2,0,2017,-1.0518,0.7724,0.2792,1.6322,null,null,null,1,5,Top,null,null,,,607345,,170812_013244,,,,,,,3.5756,1.5561,null,null,null,84.29,1356,6.402,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.0967,0,0,null,null,null,null,null,36,3
FF,2017-08-11,93.8,-2.2858,5.8311,Reynaldo Lopez,456715,625643,null,ball,,,,,14,null,R,R,R,CWS,KC,B,null,null,1,0,2017,-0.7747,1.2701,0.3299,0.6181,null,null,null,1,5,Top,null,null,,,607345,,170812_013225,,,,,,,3.9054,1.742,null,null,null,93.803,2123,6.4,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.0988,0,0,null,null,null,null,null,36,2
FF,2017-08-11,94.4,-2.111,5.8015,Reynaldo Lopez,456715,625643,null,ball,,,,,14,null,R,R,R,CWS,KC,B,null,null,0,0,2017,-0.8641,1.3215,2.2069,1.8027,null,null,null,1,5,Top,null,null,,,607345,,170812_013212,,,,,,,3.7815,1.742,null,null,null,94.372,2115,6.425,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.0741,0,0,null,null,null,null,null,36,1
CH,2017-08-11,83.9,-2.2264,6.1378,Reynaldo Lopez,593160,625643,field_out,hit_into_play,,,,,9,Whit Merrifield lines out to center fielder Adam Engel.  ,R,R,R,CWS,KC,X,8,line_drive,2,2,2017,-1.0935,1.0097,0.4773,1.5844,null,null,null,0,5,Top,119.89,83.17,,,607345,,170812_013143,,,,,,,3.304,1.3951,279,90.2,18.803,83.684,1472,6.087,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.4114,0.411,0.429,0,1,0,0,4,35,7
CU,2017-08-11,80.7,-2.3681,5.719,Reynaldo Lopez,593160,625643,null,ball,,,,,14,null,R,R,R,CWS,KC,B,null,null,1,2,2017,-0.018,-0.1869,0.0526,0.93,null,null,null,0,5,Top,null,null,,,607345,,170812_013111,,,,,,,3.4904,1.6224,null,null,null,80.279,2342,5.885,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.6139,0,0,null,null,null,null,null,35,6
CU,2017-08-11,80,-2.5411,5.8491,Reynaldo Lopez,593160,625643,null,foul,,,,,11,null,R,R,R,CWS,KC,S,null,null,1,2,2017,0.1096,-0.1613,-1.2674,2.7693,null,null,null,0,5,Top,null,null,,,607345,,170812_013051,,,,,,,3.304,1.3951,318,99.2,23.2479,79.294,2225,5.679,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.8195,0,0,null,null,null,null,5,35,5
CH,2017-08-11,85.6,-2.2765,6.0753,Reynaldo Lopez,593160,625643,null,foul,,,,,9,null,R,R,R,CWS,KC,S,null,null,1,2,2017,-1.411,0.7749,0.7945,1.5465,null,null,null,0,5,Top,null,null,,,607345,,170812_013024,,,,,,,3.304,1.3951,null,null,null,85.431,1377,6.172,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.327,0,0,null,null,null,null,null,35,4
FF,2017-08-11,96.4,-2.3161,5.6967,Reynaldo Lopez,593160,625643,null,ball,,,,,12,null,R,R,R,CWS,KC,B,null,null,0,2,2017,-1.0268,1.3269,1.8771,3.291,null,null,null,0,5,Top,null,null,,,607345,,170812_013002,,,,,,,3.4284,1.6017,null,null,null,96.003,2127,6.12,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.3789,0,0,null,null,null,null,null,35,3
CU,2017-08-11,77.5,-2.3969,5.9619,Reynaldo Lopez,593160,625643,null,called_strike,,,,,3,null,R,R,R,CWS,KC,S,null,null,0,1,2017,0.2154,-0.4684,0.6757,3.1397,null,null,null,0,5,Top,null,null,,,607345,,170812_012945,,,,,,,3.4697,1.6431,null,null,null,76.349,2223,5.43,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,55.0683,0,0,null,null,null,null,null,35,2
FF,2017-08-11,93.6,-2.0252,5.8607,Reynaldo Lopez,593160,625643,null,foul,,,,,3,null,R,R,R,CWS,KC,S,null,null,0,0,2017,-1.0298,1.1507,0.4718,2.8066,null,null,null,0,5,Top,null,null,,,607345,,170812_012921,,,,,,,3.304,1.3951,null,null,null,93.931,2053,6.319,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.1794,0,0,null,null,null,null,null,35,1
CU,2017-08-11,81.7,-2.5946,5.8229,Reynaldo Lopez,460077,625643,field_out,hit_into_play,,,,,2,Drew Butera pops out to third baseman Yolmer Sanchez in foul territory.  ,R,R,R,CWS,KC,X,5,popup,1,2,2017,-0.0356,0.2629,-0.1133,2.7554,null,596144,444876,2,4,Top,97.12,198.45,,,607345,,170812_012117,,,,,,,3.0928,1.2744,62,84.3,79.92,81.007,2310,5.933,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.5657,0.003,0.003,0,1,0,0,3,31,4
FF,2017-08-11,96.4,-2.4581,5.7262,Reynaldo Lopez,460077,625643,null,foul,,,,,3,null,R,R,R,CWS,KC,S,null,null,1,1,2017,-0.9507,1.3779,0.7147,3.0614,null,596144,444876,2,4,Top,null,null,,,607345,,170812_012043,,,,,,,3.0932,1.2749,10,31.6,-13.4576,96.171,2245,6.279,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.2202,0,0,null,null,null,null,1,31,3
CU,2017-08-11,79.5,-2.5403,5.9425,Reynaldo Lopez,460077,625643,null,ball,,,,,9,null,R,R,R,CWS,KC,B,null,null,0,1,2017,0.0408,-0.1835,0.7863,1.6652,null,596144,444876,2,4,Top,null,null,,,607345,,170812_012013,,,,,,,3.1794,1.5509,null,null,null,78.606,2241,5.58,491826,625643,607345,547989,660162,570560,641313,547170,641553,544725,54.9182,0,0,null,null,null,null,null,31,2
